Name,Weapon Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Vladof,Sniper Rifles,04/Very Rare E-Tech,Balance_SR_VLA_ETech_VeryRare,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Corr,,
Vladof,Sniper Rifles,04/Very Rare E-Tech,Balance_SR_VLA_ETech_VeryRare,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Shock,,
Vladof,Sniper Rifles,04/Very Rare E-Tech,Balance_SR_VLA_ETech_VeryRare,ELEMENTAL,1,1,0.25,Part_SR_VLA_Elemental_Radiation,,
Vladof,Sniper Rifles,04/Very Rare E-Tech,Balance_SR_VLA_ETech_VeryRare,MATERIAL,1,1,1,Part_SR_VLA_Material_04_VeryRare,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BODY,1,1,1,Part_SM_DAL_Body,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BODY ACCESSORY,3,3,1,Part_SM_DAL_Body_B,Part_SM_DAL_Body,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BODY ACCESSORY,3,3,1,Part_SM_DAL_Body_C,Part_SM_DAL_Body,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BODY ACCESSORY,3,3,1,Part_SM_DAL_Body_A,Part_SM_DAL_Body,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BARREL,1,1,1,Part_SM_DAL_Barrel_NineVolt,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BARREL ACCESSORY,1,1,1,Part_SM_DAL_Barrel_02_B,,"Part_SM_DAL_Barrel_01, Part_SM_DAL_Barrel_03, Part_SM_DAL_Barrel_ETech"
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,BOLT,1,1,1,Part_SM_DAL_Bolt_01,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,RAIL,1,1,1,Part_SM_DAL_Rail_01,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,RAIL,1,1,1,Part_SM_DAL_Rail_02,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,RAIL,1,1,1,Part_SM_DAL_Rail_03,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,SCOPE,1,1,1,Part_SM_DAL_Scope_01,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,SCOPE,1,1,1,Part_SM_DAL_Scope_02,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,SCOPE,1,1,1,Part_SM_DAL_Scope_03,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,MAGAZINE,1,1,1,Part_SM_DAL_Mag_NineVolt,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,FOREGRIP,1,1,1,Part_SM_DAL_Foregrip_02,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,GRIP,1,1,1,Part_SM_DAL_Grip_02,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,GRIP,1,1,1,Part_SM_DAL_Grip_03,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,ELEMENTAL,1,1,1,Part_SM_DAL_Ele_Shock,,
9-Volt,,Named Weapon,Balance_SM_DAHL_NineVolt,MATERIAL,1,1,1,Part_SM_DAL_Material_NineVolt,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,BODY,1,1,1,Part_Dal_PS_Body,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,BARREL,1,1,1,Part_Dal_PS_AAA,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,BARREL ACCESSORY,1,1,1,Part_Dal_PS_Barrel_02_A,,"Part_Dal_PS_Barrel_01, Part_Dal_PS_Barrel_03, Part_Dal_PS_Barrel_ETech"
AAA,,Named Weapon,Balance_DAL_PS_AAA,GRIP,1,1,1,Part_Dal_PS_Grip_01,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,GRIP,1,1,1,Part_Dal_PS_Grip_02,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,GRIP,1,1,1,Part_Dal_PS_Grip_03,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,SCOPE,1,1,1,None,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,SCOPE,1,1,1,Part_Dal_PS_Scope_01,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,SCOPE,1,1,1,Part_Dal_PS_Scope_02,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,SCOPE,1,1,1,Part_Dal_PS_Scope_03,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,MAGAZINE,1,1,1,Part_Dal_PS_Mag_AAA,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,BODY ACCESSORY,1,1,1,Part_Dal_PS_Acc_04,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,BODY ACCESSORY 2,1,1,1,Part_Dal_PS_Acc_01,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,BODY ACCESSORY 2,1,1,1,Part_Dal_PS_Acc_02,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,ELEMENTAL,1,1,1,Part_Dal_PS_Ele_Shock,,
AAA,,Named Weapon,Balance_DAL_PS_AAA,MATERIAL,1,1,1,Part_Dal_PS_Mat_AAA,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BODY,3,3,1,Part_HW_COV_Body,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BODY,3,3,1,Part_HW_COV_Body_Hose,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BODY,3,3,1,Part_HW_COV_Body_OilCan,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BODY ACCESSORY,2,3,1,Part_HW_COV_Body_A,Part_HW_COV_Body,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BODY ACCESSORY,2,3,1,Part_HW_COV_Body_B,Part_HW_COV_Body,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BODY ACCESSORY,2,3,1,Part_HW_COV_Body_C,Part_HW_COV_Body,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BARREL,1,1,1,Part_HW_COV_Barrel_Terror,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BARREL ACCESSORY,2,2,1,Part_HW_COV_Barrel_03_B,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY"
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,BARREL ACCESSORY,2,2,1,Part_HW_COV_Barrel_03_C,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY"
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,GRIP,1,1,1,Part_HW_COV_Grip_01,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,GRIP,1,1,1,Part_HW_COV_Grip_02,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,GRIP,1,1,1,Part_HW_COV_Grip_03,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,STARTER,1,1,1,Part_HW_COV_Starter_01,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,STOCK,1,1,1,Part_HW_COV_Tail_01,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,ENGINE,1,1,1,Part_HW_COV_Engine_03,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,SCOPE,1,1,1,Part_HW_COV_Scope_01,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,SCOPE,1,1,1,Part_HW_COV_Scope_02,,
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,ELEMENTAL,1,1,1,Part_HW_COV_Ele_Normal,"Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_03",
Agonizer 1500,,Named Weapon,Balance_HW_COV_Terror,MATERIAL,1,1,1,Part_HW_COV_Material_Terror,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,BODY,1,1,1,Part_AR_TOR_Body,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,BODY ACCESSORY,2,3,1,Part_AR_TOR_Body_A,Part_AR_TOR_Body,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,BODY ACCESSORY,2,3,1,Part_AR_TOR_Body_B,Part_AR_TOR_Body,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,BODY ACCESSORY,2,3,1,Part_AR_TOR_Body_C,Part_AR_TOR_Body,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,BARREL,1,1,1,Part_AR_TOR_Barrel_Alchemist,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,BARREL ACCESSORY,1,1,1,Part_AR_TOR_Barrel_01_A,,"Part_AR_TOR_Barrel_02, Part_AR_TOR_Barrel_03"
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,GRIP,1,1,1,Part_AR_TOR_Grip_01,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,GRIP,1,1,1,Part_AR_TOR_Grip_02,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,GRIP,1,1,1,Part_AR_TOR_Grip_03,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,GRIP,1,1,1,Part_AR_TOR_Grip_04,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,GRIP,1,1,1,Part_AR_TOR_Grip_05,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,FOREGRIP,1,1,1,Part_AR_TOR_ForeGrip_05,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,SCOPE,1,1,0.5,None,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,SCOPE,1,1,1,Part_AR_TOR_Scope_01,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,SCOPE,1,1,1,Part_AR_TOR_Scope_02,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,SCOPE,1,1,1,Part_AR_TOR_Scope_03,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,MAGAZINE,1,1,1,Part_AR_TOR_Magazine_02,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,ELEMENTAL,1,1,1,Part_AR_TOR_Ele_Fire,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,EXHAUST,1,1,1,Part_AR_TOR_Exhaust_02,,
Alchemist,,Named Weapon,Balance_AR_TOR_Alchemist,MATERIAL,1,1,1,Part_AR_TOR_Material_Alchemist,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BODY,2,2,1,Part_PS_JAK_Body,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BODY,2,2,1,Part_PS_JAK_Speedloader,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BODY ACCESSORY,2,2,1,Part_PS_JAK_Body_A,Part_PS_JAK_Body,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BODY ACCESSORY,2,2,1,Part_PS_JAK_Body_B,Part_PS_JAK_Body,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BARREL,1,1,1,Part_PS_JAK_Barrel_AmazingGrace,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BARREL ACCESSORY,2,2,1,Part_PS_JAK_Barrel_01_A,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,BARREL ACCESSORY,2,2,1,Part_PS_JAK_Barrel_01_B,,"Part_PS_JAK_Barrel_02, Part_PS_JAK_Barrel_03"
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,GRIP,1,1,1,Part_PS_JAK_Grip_03,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,HAMMER,1,1,1,Part_PS_JAK_Hammer_02,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,MAGAZINE,1,1,1,Part_PS_JAK_Mag_03,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,RAIL,1,1,1,Part_PS_JAK_Rail_01,,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,SCOPE,1,1,1,Part_PS_JAK_Scope_02,Part_PS_JAK_Rail_01,
Amazing Grace,,Named Weapon,Balance_PS_JAK_AmazingGrace,MATERIAL,1,1,1,Part_PS_JAK_Material_AmazingGrace,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BODY,1,1,1,Part_AR_TOR_Body,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BODY ACCESSORY,3,3,1,Part_AR_TOR_Body_A,Part_AR_TOR_Body,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BODY ACCESSORY,3,3,1,Part_AR_TOR_Body_B,Part_AR_TOR_Body,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BODY ACCESSORY,3,3,1,Part_AR_TOR_Body_C,Part_AR_TOR_Body,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BARREL,1,1,1,Part_AR_TOR_Barrel_02_AmberManagement,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BARREL ACCESSORY,4,4,1,Part_AR_TOR_Barrel_01_B,,"Part_AR_TOR_Barrel_02, Part_AR_TOR_Barrel_03"
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,BARREL ACCESSORY,4,4,1,Part_AR_TOR_Barrel_02_A,,"Part_AR_TOR_Barrel_01, Part_AR_TOR_Barrel_03"
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,GRIP,1,1,1,Part_AR_TOR_Grip_04,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,FOREGRIP,1,1,1,Part_AR_TOR_ForeGrip_03,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,SCOPE,1,1,1,Part_AR_TOR_Scope_01,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,MAGAZINE,1,1,1,Part_AR_TOR_Magazine_03_AmberManagement,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,ELEMENTAL,1,1,1,Part_AR_TOR_Ele_Fire,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,EXHAUST,1,1,1,Part_AR_TOR_Exhaust_03,,
Amber Management,,Named Weapon,Balance_AR_TOR_AmberManagement,MATERIAL,1,1,1,Part_AR_TOR_Material_AmberManagement,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BODY,1,1,1,Part_SG_TED_Body,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BODY ACCESSORY,3,3,1,Part_SG_TED_Body_A,Part_SG_TED_Body,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BODY ACCESSORY,3,3,1,Part_SG_TED_Body_B,Part_SG_TED_Body,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BODY ACCESSORY,3,3,1,Part_SG_TED_Body_C,Part_SG_TED_Body,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BARREL,1,1,1,Part_SG_TED_Barrel_Anarchy,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BARREL ACCESSORY,2,3,1,Part_SG_TED_Barrel_01_A,,"Part_SG_TED_Barrel_02, Part_SG_TED_Barrel_03"
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BARREL ACCESSORY,2,3,1,Part_SG_TED_Barrel_01_B,,"Part_SG_TED_Barrel_02, Part_SG_TED_Barrel_03"
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,BARREL ACCESSORY,2,3,1,Part_SG_TED_Barrel_01_C,,"Part_SG_TED_Barrel_02, Part_SG_TED_Barrel_03"
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,GRIP,1,1,1,Part_SG_TED_Grip_01,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,GRIP,1,1,1,Part_SG_TED_Grip_02,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,GRIP,1,1,1,Part_SG_TED_Grip_03,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,GRIP,1,1,1,Part_SG_TED_Grip_04,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,GRIP,1,1,1,Part_SG_TED_Grip_05,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,FOREGRIP,1,1,1,Part_SG_TED_ForeGrip_01,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_02,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_03,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_04,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_05,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,SCOPE,1,1,0.5,None,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,SCOPE,1,1,1,Part_SG_TED_Scope_01,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,SCOPE,1,1,1,Part_SG_TED_Scope_02,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,SCOPE,1,1,1,Part_SG_TED_Scope_03,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,SCOPE,1,1,1,Part_SG_TED_Scope_04,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,RELOAD TYPE,1,1,1,Part_SG_TED_TypeMod_01,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,RELOAD TYPE,1,1,1,Part_SG_TED_TypeMod_02,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,RELOAD TYPE,1,1,1,Part_SG_TED_TypeMod_03,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,RELOAD TYPE,1,1,1,Part_SG_TED_TypeMod_04,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,ELEMENTAL,1,1,1.8,None,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Corr,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Cryo,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Fire,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Shock,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Radiation,,
Anarchy,,Named Weapon,Balance_SG_TED_Anarchy,MATERIAL,1,1,1,Part_SG_TED_Material_Anarchy,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,BODY,1,1,1,Part_SM_DAL_Body,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,BODY ACCESSORY,2,2,1,Part_SM_DAL_Body_A,Part_SM_DAL_Body,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,BODY ACCESSORY,2,2,1,Part_SM_DAL_Body_C,Part_SM_DAL_Body,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,ALIEN BARREL,1,1,1,Part_SM_DAL_Barrel_AshenBeast_Epic,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,BARREL ACCESSORY,1,1,1,Part_SM_DAL_Barrel_ETech_A,Part_SM_DAL_Barrel_ETech,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,BOLT,1,1,1,Part_SM_DAL_Bolt_02,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,RAIL,1,1,1,Part_SM_DAL_Rail_02,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,SCOPE,1,1,1,Part_SM_DAL_Scope_01,"Part_SM_DAL_Rail_01, Part_SM_DAL_Rail_02, Part_SM_DAL_Rail_03",
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,MAGAZINE,1,1,1,Part_SM_DAL_Mag_01,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,FOREGRIP,1,1,1.15,Part_SM_DAL_Foregrip_02,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,GRIP,1,1,1,Part_SM_DAL_Grip_01,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,STOCK,1,1,1,Part_SM_DAL_Stock_02,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,ELEMENTAL,1,1,0.25,Part_SM_DAL_Ele_Fire,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,MATERIAL,1,1,1,Part_SM_DAL_Mat_AshenBeast,,
Ashen Beast,,Named Weapon,Balance_SM_DAL_ETech_AshenBeast_Epic,FIRE SELECTOR,1,1,1,Part_SM_DAL_Burst_Single,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BODY,1,1,1,Part_MAL_SR_Body,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BODY ACCESSORY,3,3,1,Part_MAL_SR_Body_A,Part_MAL_SR_Body,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BODY ACCESSORY,3,3,1,Part_MAL_SR_Body_B,Part_MAL_SR_Body,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BODY ACCESSORY,3,3,1,Part_MAL_SR_Body_C,Part_MAL_SR_Body,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BARREL,1,1,1,Part_MAL_SR_Barrel_ASMD,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BARREL ACCESSORY,2,3,1,Part_MAL_SR_Barrel_02_B,,"Part_MAL_SR_Barrel_01, Part_MAL_SR_Barrel_03, Part_MAL_SR_Barrel_ETech"
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BARREL ACCESSORY,2,3,1,Part_MAL_SR_Barrel_02_A,,"Part_MAL_SR_Barrel_01, Part_MAL_SR_Barrel_03, Part_MAL_SR_Barrel_ETech"
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,BARREL ACCESSORY,2,3,1,Part_MAL_SR_Barrel_02_C,,"Part_MAL_SR_Barrel_01, Part_MAL_SR_Barrel_03, Part_MAL_SR_Barrel_ETech"
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_01,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_02,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_03,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_04,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_05,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_06,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP,1,1,1,Part_MAL_SR_Grip_07,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP ACCESSORY,1,1,1,Part_MAL_SR_Grip_02_A,Part_MAL_SR_Grip_02,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP ACCESSORY,1,1,1,Part_MAL_SR_Grip_03_A,Part_MAL_SR_Grip_03,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,GRIP ACCESSORY,1,1,1,Part_MAL_SR_Grip_05_A,Part_MAL_SR_Grip_05,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,FOREGRIP,1,1,1,Part_MAL_SR_Foregrip_01,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,FOREGRIP,1,1,1,Part_MAL_SR_Foregrip_02,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,FOREGRIP,1,1,1,Part_MAL_SR_Foregrip_03,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,FOREGRIP,1,1,1,Part_MAL_SR_Foregrip_04,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,FOREGRIP,1,1,1,Part_MAL_SR_Foregrip_05,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,FOREGRIP,1,1,1,Part_MAL_SR_Foregrip_06,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,MAGAZINE,1,1,1,Part_MAL_SR_Mag_03,Part_MAL_SR_Body,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE,1,1,1,Part_MAL_SR_Scope_01,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE ACCESSORY,2,2,1,Part_MAL_SR_Scope_01_A,Part_MAL_SR_Scope_01,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE ACCESSORY,2,2,1,Part_MAL_SR_Scope_01_B,Part_MAL_SR_Scope_01,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE ACCESSORY,2,2,1,Part_MAL_SR_Scope_02_A,Part_MAL_SR_Scope_02,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE ACCESSORY,2,2,1,Part_MAL_SR_Scope_02_B,Part_MAL_SR_Scope_02,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE ACCESSORY,2,2,1,Part_MAL_SR_Scope_03_A,Part_MAL_SR_Scope_03,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,SCOPE ACCESSORY,2,2,1,Part_MAL_SR_Scope_03_B,Part_MAL_SR_Scope_03,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,ELEMENTAL,1,1,1,Part_MAL_SR_Ele_Primary_Shock,,
ASMD,,Named Weapon,Balance_MAL_SR_ASMD,MATERIAL,1,1,1,Part_MAL_SR_Material_ASMD,,
Atlas Replay,,Named Weapon,Balance_PS_ATL_Replay,BODY,1,1,1,Part_PS_ATL_Body,,
Atlas Replay,,Named Weapon,Balance_PS_ATL_Replay,BODY ACCESSORY,3,3,1,Part_PS_ATL_Body_A,,
Atlas Replay,,Named Weapon,Balance_PS_ATL_Replay,BODY ACCESSORY,3,3,1,Part_PS_ATL_Body_B,,
Atlas Replay,,Named Weapon,Balance_PS_ATL_Replay,BODY ACCESSORY,3,3,1,Part_PS_ATL_Body_C,,
Atlas Replay,,Named Weapon,Balance_PS_ATL_Replay,BARREL,1,1,1,Part_PS_ATL_Barrel_Replay,,
Atlas Replay,,Named Weapon,Balance_PS_ATL_Replay,BARREL ACCESSORY,2,3,1,Part_PS_ATL_Barrel_01_A,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
